product,day,timestamp,spectral_dev,spectral_slope,spectral_ratio,fwd5,trend_slope
INTARIAN_PEPPER_ROOT,-1,475100,-0.942411,0.018323,0.106489,2.0,0.10617
INTARIAN_PEPPER_ROOT,-1,475200,-0.945874,0.007758,0.115086,2.0,0.101225
INTARIAN_PEPPER_ROOT,-1,475300,0.863216,0.014441,0.105839,0.5,0.101076
INTARIAN_PEPPER_ROOT,-1,475400,0.695258,0.019353,0.101444,0.5,0.101328
INTARIAN_PEPPER_ROOT,-1,475500,-0.732542,0.018745,0.123664,0.5,0.101328
INTARIAN_PEPPER_ROOT,-1,475600,0.611028,0.021687,0.11922,0.5,0.101076
INTARIAN_PEPPER_ROOT,-1,475700,0.462257,0.021221,0.114977,0.5,0.100504
INTARIAN_PEPPER_ROOT,-1,475800,0.831321,0.030914,0.126916,0.5,0.103308
INTARIAN_PEPPER_ROOT,-1,475900,0.657513,0.032269,0.124119,-1.0,0.103629
INTARIAN_PEPPER_ROOT,-1,476000,-0.875549,0.013277,0.116702,3.5,0.099233
INTARIAN_PEPPER_ROOT,-1,476100,0.474284,0.0089,0.112398,0.5,0.098913
INTARIAN_PEPPER_ROOT,-1,476200,0.337902,0.002037,0.108865,0.5,0.098272
INTARIAN_PEPPER_ROOT,-1,476300,0.672993,-0.001214,0.1062,0.5,0.098775
INTARIAN_PEPPER_ROOT,-1,476400,-0.795637,-0.01598,0.105261,2.0,0.096795
INTARIAN_PEPPER_ROOT,-1,476500,1.886054,-0.010361,0.096414,-1.0,0.09889
INTARIAN_PEPPER_ROOT,-1,476600,0.265064,-0.018124,0.094576,0.5,0.098432
INTARIAN_PEPPER_ROOT,-1,476700,0.1591,-0.026772,0.091962,0.5,0.097653
INTARIAN_PEPPER_ROOT,-1,476800,0.524255,-0.030211,0.09182,0.5,0.09802
INTARIAN_PEPPER_ROOT,-1,476900,0.402802,-0.033968,0.090821,-1.0,0.098065
INTARIAN_PEPPER_ROOT,-1,477000,0.242241,-0.045524,0.091028,0.5,0.095559
INTARIAN_PEPPER_ROOT,-1,477100,0.164199,-0.049295,0.091297,0.5,0.095639
INTARIAN_PEPPER_ROOT,-1,477200,0.096836,-0.052053,0.091287,0.5,0.095421
INTARIAN_PEPPER_ROOT,-1,477300,0.477546,-0.050494,0.091087,-1.0,0.095627
INTARIAN_PEPPER_ROOT,-1,477400,-0.953518,-0.058383,0.088403,0.5,0.093349
INTARIAN_PEPPER_ROOT,-1,477500,0.437082,-0.05395,0.086317,0.5,0.092983
INTARIAN_PEPPER_ROOT,-1,477600,0.347195,-0.047043,0.085652,0.5,0.09304
INTARIAN_PEPPER_ROOT,-1,477700,0.257792,-0.039697,0.084406,0.5,0.0928
INTARIAN_PEPPER_ROOT,-1,477800,-0.711701,-0.038732,0.083839,2.0,0.09082
INTARIAN_PEPPER_ROOT,-1,477900,-0.667761,-0.033878,0.086182,2.0,0.089332
INTARIAN_PEPPER_ROOT,-1,478000,0.688612,-0.017677,0.083228,5.5,0.089778
INTARIAN_PEPPER_ROOT,-1,478100,0.539582,-0.002906,0.080676,0.5,0.089927
INTARIAN_PEPPER_ROOT,-1,478200,0.386013,0.009824,0.079509,1.0,0.089778
INTARIAN_PEPPER_ROOT,-1,478300,0.634794,0.018022,0.08113,0.5,0.088565
INTARIAN_PEPPER_ROOT,-1,478400,0.488309,0.035921,0.082075,0.5,0.091449
INTARIAN_PEPPER_ROOT,-1,478600,4.6362,0.069613,0.108138,-4.5,0.096852
INTARIAN_PEPPER_ROOT,-1,478700,-0.594801,0.056175,0.130524,0.5,0.094448
INTARIAN_PEPPER_ROOT,-1,478800,-0.160904,0.070162,0.114962,0.5,0.101328
INTARIAN_PEPPER_ROOT,-1,478900,-0.350649,0.066491,0.116313,0.5,0.102141
INTARIAN_PEPPER_ROOT,-1,479000,-0.522263,0.059177,0.116278,2.0,0.102656
INTARIAN_PEPPER_ROOT,-1,479100,-0.622165,0.056137,0.098119,1.0,0.105105
INTARIAN_PEPPER_ROOT,-1,479200,-0.754253,0.044818,0.095219,2.5,0.105094
INTARIAN_PEPPER_ROOT,-1,479300,-0.373701,0.041661,0.079486,-1.0,0.107738
INTARIAN_PEPPER_ROOT,-1,479600,-0.506638,0.032677,0.074327,2.0,0.108642
INTARIAN_PEPPER_ROOT,-1,479700,0.75289,0.03909,0.068069,-1.0,0.113645
INTARIAN_PEPPER_ROOT,-1,479800,-0.395733,0.029801,0.064774,0.5,0.114675
INTARIAN_PEPPER_ROOT,-1,479900,0.746805,0.020533,0.103768,-3.5,0.115316
INTARIAN_PEPPER_ROOT,-1,480000,-2.16725,-0.006942,0.077497,2.0,0.113404
INTARIAN_PEPPER_ROOT,-1,480100,0.598579,-0.010936,0.079318,-1.0,0.116312
INTARIAN_PEPPER_ROOT,-1,480200,-0.876334,-0.018978,0.046696,0.5,0.118922
INTARIAN_PEPPER_ROOT,-1,480300,-0.493569,-0.035672,0.061148,0.5,0.11756
INTARIAN_PEPPER_ROOT,-1,480400,-2.734614,-0.062712,0.046868,3.0,0.114435
INTARIAN_PEPPER_ROOT,-1,480500,-0.262588,-0.068425,0.044118,0.5,0.114709
INTARIAN_PEPPER_ROOT,-1,480600,-0.259738,-0.070297,0.039347,0.5,0.115408
INTARIAN_PEPPER_ROOT,-1,480700,-0.19556,-0.062227,0.033936,2.0,0.11804
INTARIAN_PEPPER_ROOT,-1,480800,0.311668,-0.046135,0.04035,0.5,0.121165
INTARIAN_PEPPER_ROOT,-1,480900,0.266424,-0.033913,0.046806,-1.0,0.121806
INTARIAN_PEPPER_ROOT,-1,481000,0.270026,-0.013003,0.079853,0.5,0.124359
INTARIAN_PEPPER_ROOT,-1,481100,0.231915,0.005874,0.105821,0.5,0.125172
INTARIAN_PEPPER_ROOT,-1,481200,1.4525,0.027628,0.082382,-1.0,0.125618
INTARIAN_PEPPER_ROOT,-1,481300,0.169854,0.020211,0.035774,0.5,0.118979
INTARIAN_PEPPER_ROOT,-1,481400,-1.255879,0.019212,0.053813,2.0,0.117067
INTARIAN_PEPPER_ROOT,-1,481500,0.136268,0.028877,0.059549,0.5,0.117067
INTARIAN_PEPPER_ROOT,-1,481600,0.045883,0.039276,0.072825,-0.5,0.117491
INTARIAN_PEPPER_ROOT,-1,481700,-0.095671,0.040688,0.06317,1.0,0.115385
INTARIAN_PEPPER_ROOT,-1,481800,0.206154,0.041233,0.052146,0.5,0.113633
INTARIAN_PEPPER_ROOT,-1,481900,0.015606,0.036628,0.046385,0.5,0.111493
INTARIAN_PEPPER_ROOT,-1,482000,-0.095154,0.037036,0.048242,1.0,0.111939
INTARIAN_PEPPER_ROOT,-1,482400,-1.074437,0.029149,0.051413,2.0,0.110646
INTARIAN_PEPPER_ROOT,-1,482500,0.223183,0.0232,0.048946,-1.0,0.109032
INTARIAN_PEPPER_ROOT,-1,482600,0.086623,0.019978,0.04888,2.0,0.109261
INTARIAN_PEPPER_ROOT,-1,482700,-0.035347,0.014483,0.048905,0.5,0.109169
INTARIAN_PEPPER_ROOT,-1,482800,0.314804,0.012754,0.048907,0.5,0.110222
INTARIAN_PEPPER_ROOT,-1,482900,0.18078,0.00928,0.049237,2.0,0.110955
INTARIAN_PEPPER_ROOT,-1,483000,-1.30757,-0.013011,0.051372,3.5,0.106971
INTARIAN_PEPPER_ROOT,-1,483100,1.409277,-0.009395,0.04967,-1.0,0.109226
INTARIAN_PEPPER_ROOT,-1,483200,-0.174265,-0.018817,0.049928,1.0,0.108929
INTARIAN_PEPPER_ROOT,-1,483400,0.215922,-0.022966,0.049366,0.5,0.109776
INTARIAN_PEPPER_ROOT,-1,483500,1.389632,-0.025322,0.060863,-2.5,0.110234
INTARIAN_PEPPER_ROOT,-1,483600,1.186835,-0.017239,0.062726,-1.0,0.114698
INTARIAN_PEPPER_ROOT,-1,483700,-0.368945,-0.026125,0.060807,0.5,0.114446
INTARIAN_PEPPER_ROOT,-1,483800,0.030301,-0.03107,0.061492,1.5,0.114595
INTARIAN_PEPPER_ROOT,-1,483900,-0.039143,-0.033341,0.061552,0.5,0.115144
INTARIAN_PEPPER_ROOT,-1,484000,-1.416055,-0.044179,0.060767,0.5,0.11321
INTARIAN_PEPPER_ROOT,-1,484100,0.031937,-0.041628,0.061944,2.0,0.113187
INTARIAN_PEPPER_ROOT,-1,484200,-0.015656,-0.037944,0.063203,2.5,0.112843
INTARIAN_PEPPER_ROOT,-1,484300,1.257941,-0.023637,0.056192,-0.5,0.114343
INTARIAN_PEPPER_ROOT,-1,484500,0.172736,-0.015065,0.05921,0.5,0.114755
INTARIAN_PEPPER_ROOT,-1,484600,-1.281913,-0.023504,0.052994,3.5,0.110451
INTARIAN_PEPPER_ROOT,-1,484700,1.452356,-0.004877,0.046294,-2.0,0.112386
INTARIAN_PEPPER_ROOT,-1,484800,1.628147,0.014079,0.045942,-1.0,0.114652
INTARIAN_PEPPER_ROOT,-1,485100,-0.010392,0.019227,0.044924,0.5,0.114343
INTARIAN_PEPPER_ROOT,-1,485200,-0.178818,0.017311,0.04264,0.5,0.112202
INTARIAN_PEPPER_ROOT,-1,485300,0.979037,0.021179,0.06021,-0.5,0.111836
INTARIAN_PEPPER_ROOT,-1,485400,-1.497066,0.009978,0.048339,0.5,0.109638
INTARIAN_PEPPER_ROOT,-1,485500,-0.144637,0.008445,0.052508,2.0,0.109329
INTARIAN_PEPPER_ROOT,-1,485600,-0.280559,0.004349,0.058402,0.5,0.108677
INTARIAN_PEPPER_ROOT,-1,485700,-0.386485,0.000225,0.059462,0.5,0.108425
INTARIAN_PEPPER_ROOT,-1,485800,-0.039697,-0.002406,0.06474,0.5,0.108574
INTARIAN_PEPPER_ROOT,-1,485900,-1.326253,0.008413,0.034707,2.0,0.113656
INTARIAN_PEPPER_ROOT,-1,486000,1.355977,0.021434,0.034416,-1.0,0.115579
INTARIAN_PEPPER_ROOT,-1,486100,-0.253565,0.022346,0.032738,2.0,0.115671
INTARIAN_PEPPER_ROOT,-1,486200,-0.353722,0.021512,0.031272,0.5,0.115442
INTARIAN_PEPPER_ROOT,-1,486300,-0.004313,0.022118,0.03163,0.5,0.115614
INTARIAN_PEPPER_ROOT,-1,486400,-0.143416,0.020082,0.032402,2.0,0.115442
INTARIAN_PEPPER_ROOT,-1,486500,-0.269773,0.01543,0.034161,0.5,0.114927
INTARIAN_PEPPER_ROOT,-1,486600,0.953906,0.020478,0.038865,-1.0,0.116976
INTARIAN_PEPPER_ROOT,-1,486700,-0.624313,0.011749,0.034965,1.0,0.116472
INTARIAN_PEPPER_ROOT,-1,486800,-0.195216,0.012554,0.021107,0.5,0.118601
INTARIAN_PEPPER_ROOT,-1,486900,1.032736,0.018443,0.024916,-1.0,0.121131
INTARIAN_PEPPER_ROOT,-1,487000,-0.489459,0.018898,0.01409,0.5,0.12334
INTARIAN_PEPPER_ROOT,-1,487100,-0.601443,0.005784,0.017073,-0.5,0.120833
INTARIAN_PEPPER_ROOT,-1,487300,-0.154919,0.008268,0.011856,0.5,0.123123
INTARIAN_PEPPER_ROOT,-1,487400,-0.24753,0.004436,0.011631,0.5,0.122905
INTARIAN_PEPPER_ROOT,-1,487500,-0.310307,0.002194,0.01311,-1.0,0.123088
INTARIAN_PEPPER_ROOT,-1,487600,-0.447485,-0.012884,0.017544,0.5,0.119231
INTARIAN_PEPPER_ROOT,-1,487700,-1.363355,-0.02571,0.024501,0.0,0.117216
INTARIAN_PEPPER_ROOT,-1,487800,0.049771,-0.026984,0.025001,0.5,0.11709
INTARIAN_PEPPER_ROOT,-1,487900,-0.027002,-0.028809,0.026742,0.5,0.116621
INTARIAN_PEPPER_ROOT,-1,488000,-1.396391,-0.038262,0.053091,2.0,0.114389
INTARIAN_PEPPER_ROOT,-1,488100,0.057428,-0.035192,0.05895,0.5,0.114068
INTARIAN_PEPPER_ROOT,-1,488200,-1.304138,-0.041551,0.097272,2.5,0.111264
INTARIAN_PEPPER_ROOT,-1,488400,0.592058,-0.032407,0.090066,-1.0,0.111092
INTARIAN_PEPPER_ROOT,-1,488500,0.53956,-0.016584,0.116349,0.5,0.112809
INTARIAN_PEPPER_ROOT,-1,488600,0.449623,-0.004697,0.121996,0.5,0.112763
INTARIAN_PEPPER_ROOT,-1,488700,0.305308,-0.001346,0.093152,2.0,0.110165
INTARIAN_PEPPER_ROOT,-1,488800,0.652076,0.009169,0.083207,-2.0,0.11013
INTARIAN_PEPPER_ROOT,-1,488900,-0.819596,0.007579,0.097124,2.0,0.107589
INTARIAN_PEPPER_ROOT,-1,489000,0.526486,0.015469,0.083498,0.5,0.106937
INTARIAN_PEPPER_ROOT,-1,489100,0.390984,0.022924,0.079922,0.5,0.106685
INTARIAN_PEPPER_ROOT,-1,489200,1.576629,0.037638,0.059995,-1.0,0.108276
INTARIAN_PEPPER_ROOT,-1,489300,-1.808707,0.024628,0.061373,3.0,0.10443
INTARIAN_PEPPER_ROOT,-1,489400,0.473079,0.023243,0.040329,0.5,0.102473
INTARIAN_PEPPER_ROOT,-1,489500,0.315135,0.024215,0.037428,-4.5,0.102358
INTARIAN_PEPPER_ROOT,-1,489600,0.166801,0.022342,0.034651,0.5,0.101923
INTARIAN_PEPPER_ROOT,-1,489700,0.029592,0.017686,0.032477,1.0,0.101168
INTARIAN_PEPPER_ROOT,-1,489800,0.361687,0.016152,0.033076,-1.0,0.101557
INTARIAN_PEPPER_ROOT,-1,489900,0.207545,0.012115,0.03421,0.5,0.101625
INTARIAN_PEPPER_ROOT,-1,490000,-4.379777,-0.034168,0.037583,5.5,0.09193
INTARIAN_PEPPER_ROOT,-1,490200,0.540442,-0.028974,0.034588,0.5,0.09375
INTARIAN_PEPPER_ROOT,-1,490300,0.856771,-0.027603,0.027427,0.5,0.093807
INTARIAN_PEPPER_ROOT,-1,490400,-0.6185,-0.035991,0.033046,2.0,0.092102
INTARIAN_PEPPER_ROOT,-1,490500,0.783858,-0.026227,0.032266,0.5,0.09454
INTARIAN_PEPPER_ROOT,-1,490600,0.691695,-0.015636,0.037698,0.5,0.096726
INTARIAN_PEPPER_ROOT,-1,490700,0.551866,-0.011929,0.030364,0.5,0.096429
INTARIAN_PEPPER_ROOT,-1,490800,0.873915,-0.004229,0.025818,0.5,0.097276
INTARIAN_PEPPER_ROOT,-1,490900,0.701707,0.001565,0.022602,2.0,0.097802
INTARIAN_PEPPER_ROOT,-1,491000,0.484634,-0.002336,0.012763,0.5,0.095776
INTARIAN_PEPPER_ROOT,-1,491100,0.329338,-0.003142,0.01285,0.5,0.095593
INTARIAN_PEPPER_ROOT,-1,491200,0.184408,-0.006043,0.014113,0.5,0.095089
INTARIAN_PEPPER_ROOT,-1,491300,0.541638,-8.2e-05,0.017726,-1.0,0.097218
INTARIAN_PEPPER_ROOT,-1,491400,1.693419,0.01011,0.033818,-2.5,0.099748
INTARIAN_PEPPER_ROOT,-1,491500,-0.010906,-0.001544,0.050566,-0.5,0.097493
INTARIAN_PEPPER_ROOT,-1,491600,-0.095473,-0.002202,0.045868,-0.5,0.099313
INTARIAN_PEPPER_ROOT,-1,491700,-0.149458,0.000521,0.041101,1.0,0.101625
INTARIAN_PEPPER_ROOT,-1,491800,-1.123676,-0.009072,0.031441,2.0,0.100034
INTARIAN_PEPPER_ROOT,-1,492200,-1.089231,-0.01759,0.026542,-4.0,0.098191
INTARIAN_PEPPER_ROOT,-1,492300,-0.557187,-0.014114,0.027151,-3.0,0.09905
INTARIAN_PEPPER_ROOT,-1,492400,-0.608205,-0.020785,0.027072,2.0,0.095982
INTARIAN_PEPPER_ROOT,-1,492500,0.715542,-0.011785,0.026012,0.5,0.096989
INTARIAN_PEPPER_ROOT,-1,492600,0.544385,-0.004712,0.02658,0.5,0.097676
INTARIAN_PEPPER_ROOT,-1,492700,-4.896772,-0.038476,0.042586,5.5,0.089389
INTARIAN_PEPPER_ROOT,-1,492900,-3.007426,-0.052216,0.083999,5.5,0.083963
INTARIAN_PEPPER_ROOT,-1,493000,1.716046,-0.03559,0.059,0.5,0.083425
INTARIAN_PEPPER_ROOT,-1,493100,1.53904,-0.009227,0.048658,0.5,0.086962
INTARIAN_PEPPER_ROOT,-1,493200,1.305886,0.0083,0.037586,1.0,0.088015
INTARIAN_PEPPER_ROOT,-1,493300,0.192349,0.015254,0.036509,2.0,0.087305
INTARIAN_PEPPER_ROOT,-1,493400,1.415002,0.031624,0.030193,0.5,0.089228
INTARIAN_PEPPER_ROOT,-1,493500,1.141876,0.04319,0.028688,0.5,0.090831
INTARIAN_PEPPER_ROOT,-1,493600,0.876701,0.049761,0.030676,-1.0,0.092113
INTARIAN_PEPPER_ROOT,-1,493800,1.114262,0.062204,0.035433,1.5,0.096028
INTARIAN_PEPPER_ROOT,-1,493900,0.813813,0.063669,0.043908,-2.0,0.097436
INTARIAN_PEPPER_ROOT,-1,494000,0.548962,0.062086,0.052008,-1.0,0.099245
INTARIAN_PEPPER_ROOT,-1,494100,0.356832,0.063736,0.054323,-0.5,0.102965
INTARIAN_PEPPER_ROOT,-1,494200,-1.184641,0.046514,0.043699,1.0,0.102038
INTARIAN_PEPPER_ROOT,-1,494300,1.43286,0.047644,0.064663,-0.5,0.105185
INTARIAN_PEPPER_ROOT,-1,494400,-1.983374,0.023217,0.041583,4.5,0.10364
INTARIAN_PEPPER_ROOT,-1,494600,-0.998452,0.006996,0.033389,2.0,0.103331
INTARIAN_PEPPER_ROOT,-1,494700,-0.553088,-0.005345,0.029844,1.5,0.103491
INTARIAN_PEPPER_ROOT,-1,494800,-0.588045,-0.017371,0.026802,2.0,0.103377
INTARIAN_PEPPER_ROOT,-1,494900,0.679603,-0.0241,0.036223,0.5,0.103663
INTARIAN_PEPPER_ROOT,-1,495000,1.83847,-0.016543,0.046343,-1.0,0.107956
INTARIAN_PEPPER_ROOT,-1,495100,0.200432,-0.021399,0.04771,-1.0,0.109696
INTARIAN_PEPPER_ROOT,-1,495200,0.030811,-0.033785,0.058275,0.5,0.108883
INTARIAN_PEPPER_ROOT,-1,495300,0.373316,-0.037257,0.061547,0.5,0.110634
INTARIAN_PEPPER_ROOT,-1,495400,0.183657,-0.048432,0.077564,2.0,0.10981
INTARIAN_PEPPER_ROOT,-1,495500,0.083148,-0.051598,0.075777,2.0,0.11155
INTARIAN_PEPPER_ROOT,-1,495600,-1.319481,-0.063082,0.06664,2.0,0.110806
INTARIAN_PEPPER_ROOT,-1,495700,0.107783,-0.060813,0.064787,0.5,0.111973
INTARIAN_PEPPER_ROOT,-1,495800,0.483648,-0.053724,0.063785,2.0,0.113542
INTARIAN_PEPPER_ROOT,-1,495900,1.70285,-0.033744,0.063543,3.5,0.117674
INTARIAN_PEPPER_ROOT,-1,496000,1.378237,-0.02269,0.071769,0.5,0.119185
INTARIAN_PEPPER_ROOT,-1,496100,-0.20341,-0.01762,0.069453,-0.5,0.120307
INTARIAN_PEPPER_ROOT,-1,496200,-0.278326,-0.011728,0.067512,-4.0,0.121108
INTARIAN_PEPPER_ROOT,-1,496400,1.461622,0.015353,0.07309,-2.5,0.126706
INTARIAN_PEPPER_ROOT,-1,496500,3.724117,0.043287,0.10139,-5.5,0.131078
INTARIAN_PEPPER_ROOT,-1,496600,0.451742,0.052871,0.108856,-2.5,0.134203
INTARIAN_PEPPER_ROOT,-1,496700,-2.003476,0.043564,0.086182,0.0,0.133333
INTARIAN_PEPPER_ROOT,-1,496800,-5.024874,0.013101,0.045352,4.0,0.127141
INTARIAN_PEPPER_ROOT,-1,496900,-1.466989,0.012491,0.04306,3.5,0.125881
INTARIAN_PEPPER_ROOT,-1,497000,-1.390524,0.015632,0.043822,2.0,0.125092
INTARIAN_PEPPER_ROOT,-1,497100,-1.315561,0.020447,0.049031,2.0,0.12405
INTARIAN_PEPPER_ROOT,-1,497200,-1.415485,0.000871,0.06369,2.0,0.115316
INTARIAN_PEPPER_ROOT,-1,497300,-0.899639,0.002536,0.067278,2.0,0.114263
INTARIAN_PEPPER_ROOT,-1,497400,1.772947,0.025664,0.057232,0.5,0.118006
INTARIAN_PEPPER_ROOT,-1,497500,0.081762,0.026471,0.059754,0.5,0.116964
INTARIAN_PEPPER_ROOT,-1,497600,-0.047901,0.029809,0.057764,0.5,0.117766
INTARIAN_PEPPER_ROOT,-1,497700,-0.166834,0.030434,0.056482,2.0,0.118246
INTARIAN_PEPPER_ROOT,-1,497800,0.166039,0.031605,0.054829,0.5,0.119128
INTARIAN_PEPPER_ROOT,-1,497900,1.349519,0.0416,0.050668,-1.0,0.122573
INTARIAN_PEPPER_ROOT,-1,498000,-0.267509,0.037001,0.04807,-1.0,0.123466
INTARIAN_PEPPER_ROOT,-1,498100,-0.366115,0.030295,0.046141,0.5,0.124038
INTARIAN_PEPPER_ROOT,-1,498200,0.873158,0.031534,0.044947,-2.0,0.126454
INTARIAN_PEPPER_ROOT,-1,498300,-0.244796,0.022471,0.043499,6.5,0.127038
INTARIAN_PEPPER_ROOT,-1,498400,-0.323784,0.014265,0.04147,-1.0,0.128022
INTARIAN_PEPPER_ROOT,-1,498500,-1.649777,0.003715,0.045099,2.0,0.128755
INTARIAN_PEPPER_ROOT,-1,498600,-0.19518,0.000332,0.048932,-1.0,0.129235
INTARIAN_PEPPER_ROOT,-1,498700,-1.106957,-0.008983,0.058348,1.5,0.127953
INTARIAN_PEPPER_ROOT,-1,498800,5.585033,0.032536,0.043562,-8.0,0.137214
INTARIAN_PEPPER_ROOT,-1,498900,-1.831279,0.010536,0.039109,2.0,0.133551
INTARIAN_PEPPER_ROOT,-1,499000,-0.414037,-0.000637,0.036907,0.5,0.131731
INTARIAN_PEPPER_ROOT,-1,499100,-1.78367,-0.020002,0.037454,0.5,0.128102
INTARIAN_PEPPER_ROOT,-1,499200,-0.324203,-0.027171,0.03692,0.5,0.126339
INTARIAN_PEPPER_ROOT,-1,499300,-2.062638,-0.039399,0.050472,3.0,0.123558
INTARIAN_PEPPER_ROOT,-1,499400,0.397656,-0.029412,0.056806,0.5,0.124176
INTARIAN_PEPPER_ROOT,-1,499500,0.151461,-0.048428,0.032217,0.5,0.115545
INTARIAN_PEPPER_ROOT,-1,499600,-1.353674,-0.078023,0.036098,2.5,0.106387
INTARIAN_PEPPER_ROOT,-1,499700,0.1402,-0.076076,0.037295,-0.5,0.106376
INTARIAN_PEPPER_ROOT,-1,499800,0.577354,-0.06891,0.035694,0.5,0.106788
INTARIAN_PEPPER_ROOT,-1,499900,0.516148,-0.060732,0.034677,2.0,0.10688
INTARIAN_PEPPER_ROOT,-1,500100,0.420321,-0.056916,0.030042,-0.5,0.105163
INTARIAN_PEPPER_ROOT,-1,500300,0.815488,-0.043416,0.027861,0.5,0.106033
INTARIAN_PEPPER_ROOT,-1,500400,-0.610293,-0.039507,0.036666,3.5,0.104418
INTARIAN_PEPPER_ROOT,-1,500600,0.776849,-0.023708,0.03435,0.5,0.104716
INTARIAN_PEPPER_ROOT,-1,500700,1.994438,0.003554,0.027268,-1.0,0.107601
INTARIAN_PEPPER_ROOT,-1,500800,-0.489805,0.0117,0.034485,0.5,0.106513
INTARIAN_PEPPER_ROOT,-1,500900,0.838218,0.030237,0.034656,0.5,0.107337
INTARIAN_PEPPER_ROOT,-1,501000,1.980449,0.05614,0.032062,-1.0,0.110005
INTARIAN_PEPPER_ROOT,-1,501100,0.252265,0.059339,0.02228,0.5,0.107887
INTARIAN_PEPPER_ROOT,-1,501200,0.130878,0.072184,0.031102,-0.5,0.109844
INTARIAN_PEPPER_ROOT,-1,501300,-0.987344,0.059664,0.017448,0.5,0.104899
INTARIAN_PEPPER_ROOT,-1,501400,0.255339,0.056598,0.015895,0.5,0.103239
INTARIAN_PEPPER_ROOT,-1,501500,0.027887,0.049794,0.018193,0.5,0.101935
INTARIAN_PEPPER_ROOT,-1,501600,-0.18314,0.037571,0.024338,2.0,0.100263
INTARIAN_PEPPER_ROOT,-1,501700,-1.201951,0.021365,0.019204,2.0,0.099016
INTARIAN_PEPPER_ROOT,-1,501800,-1.15102,0.01216,0.009166,2.0,0.099748
INTARIAN_PEPPER_ROOT,-1,501900,0.182128,0.007149,0.011128,0.5,0.100229
INTARIAN_PEPPER_ROOT,-1,502000,0.032883,-0.000369,0.013397,0.5,0.100389
INTARIAN_PEPPER_ROOT,-1,502300,1.23829,0.002146,0.019088,-0.5,0.103136
INTARIAN_PEPPER_ROOT,-1,502400,0.08563,-0.00535,0.020796,-1.0,0.104075
INTARIAN_PEPPER_ROOT,-1,502500,-0.046133,-0.014349,0.022213,0.5,0.104693
INTARIAN_PEPPER_ROOT,-1,502600,-0.208507,-0.03214,0.035835,0.5,0.102759
INTARIAN_PEPPER_ROOT,-1,502700,-0.296227,-0.045463,0.038701,2.0,0.102667
INTARIAN_PEPPER_ROOT,-1,502800,0.094273,-0.053289,0.039049,0.5,0.10372
INTARIAN_PEPPER_ROOT,-1,502900,-1.262813,-0.062986,0.026871,0.5,0.104522
INTARIAN_PEPPER_ROOT,-1,503000,0.211125,-0.057497,0.020258,2.0,0.107303
INTARIAN_PEPPER_ROOT,-1,503100,0.142467,-0.056509,0.019823,0.5,0.107601
INTARIAN_PEPPER_ROOT,-1,503200,1.400484,-0.045152,0.017212,-1.0,0.109741
INTARIAN_PEPPER_ROOT,-1,503300,0.356592,-0.031906,0.016646,0.5,0.113027
INTARIAN_PEPPER_ROOT,-1,503400,-0.900443,-0.009944,0.057964,2.0,0.118361
INTARIAN_PEPPER_ROOT,-1,503500,1.867728,0.026365,0.080647,-2.5,0.123512
INTARIAN_PEPPER_ROOT,-1,503600,0.223728,0.040024,0.075401,0.5,0.122459
INTARIAN_PEPPER_ROOT,-1,503700,-0.046069,0.033271,0.035684,0.5,0.115831
INTARIAN_PEPPER_ROOT,-1,503800,0.246568,0.038733,0.029709,1.5,0.114606
INTARIAN_PEPPER_ROOT,-1,503900,0.043245,0.039795,0.025712,0.5,0.112992
INTARIAN_PEPPER_ROOT,-1,504000,-1.471858,0.026473,0.019547,2.0,0.108826
INTARIAN_PEPPER_ROOT,-1,504100,-0.160539,0.02044,0.02452,0.5,0.106502
INTARIAN_PEPPER_ROOT,-1,504200,-0.320282,0.01194,0.033832,1.0,0.104533
INTARIAN_PEPPER_ROOT,-1,504300,0.95595,0.024277,0.028341,-0.5,0.108826
INTARIAN_PEPPER_ROOT,-1,504400,-0.184625,0.020841,0.028366,0.5,0.109146
INTARIAN_PEPPER_ROOT,-1,504600,-0.309974,0.015069,0.028467,0.5,0.109146
INTARIAN_PEPPER_ROOT,-1,504700,-0.419193,0.007128,0.029084,2.0,0.108826
INTARIAN_PEPPER_ROOT,-1,504900,-0.054808,0.003012,0.02773,-1.0,0.10965
INTARIAN_PEPPER_ROOT,-1,505000,-0.12179,0.00486,0.014178,2.0,0.112386
INTARIAN_PEPPER_ROOT,-1,505100,-0.225762,6e-05,0.01288,0.5,0.112637
INTARIAN_PEPPER_ROOT,-1,505200,-0.314504,-0.005986,0.012044,0.5,0.112569
INTARIAN_PEPPER_ROOT,-1,505300,0.982095,0.004292,0.006374,-2.0,0.116575
INTARIAN_PEPPER_ROOT,-1,505400,-1.439253,-0.007541,0.003156,3.5,0.115167
INTARIAN_PEPPER_ROOT,-1,505500,1.288228,0.001832,0.002764,-2.5,0.117834
INTARIAN_PEPPER_ROOT,-1,505600,-0.340443,-0.009232,0.007107,0.5,0.115717
INTARIAN_PEPPER_ROOT,-1,505700,-0.402177,-0.015561,0.006338,-0.5,0.115442
INTARIAN_PEPPER_ROOT,-1,505800,-1.363748,-0.033754,0.013392,2.0,0.111916
INTARIAN_PEPPER_ROOT,-1,505900,1.581933,0.005753,0.031997,-1.0,0.123558
INTARIAN_PEPPER_ROOT,-1,506000,-1.365204,-0.005003,0.032101,2.0,0.119597
